SNo,ObservationDate,Province/State,Country/Region,Last Update,Confirmed,Deaths,Recovered
281539,4/27/2021,Haryana,India,4/28/2021,447754,3926,359699
281546,4/27/2021,Himachal Pradesh,India,4/28/2021,91350,1387,74812
281572,4/27/2021,Jammu and Kashmir,India,4/28/2021,166054,2197,141574
281575,4/27/2021,Jharkhand,India,4/28/2021,213414,2246,159916
281593,4/27/2021,Karnataka,India,4/28/2021,1400775,14807,1084050
281596,4/27/2021,Kerala,India,4/28/2021,1460364,5170,1207680
281621,4/27/2021,Ladakh,India,4/28/2021,13642,139,11800
281622,4/27/2021,Lakshadweep,India,4/28/2021,2247,1,1067
281642,4/27/2021,Madhya Pradesh,India,4/28/2021,525407,5319,425812
281648,4/27/2021,Maharashtra,India,4/28/2021,4410085,66179,3669548
281650,4/27/2021,Manipur,India,4/28/2021,30742,393,29317
281663,4/27/2021,Meghalaya,India,4/28/2021,16271,165,14650
281677,4/27/2021,Mizoram,India,4/28/2021,5742,13,4743
281689,4/27/2021,Nagaland,India,4/28/2021,13445,99,12472
281733,4/27/2021,Odisha,India,4/28/2021,420129,2007,371200
281767,4/27/2021,Puducherry,India,4/28/2021,55047,771,46448
281771,4/27/2021,Punjab,India,4/28/2021,351282,8630,290716
281781,4/27/2021,Rajasthan,India,4/28/2021,546964,3806,387976
281830,4/27/2021,Sikkim,India,4/28/2021,7426,142,6302
281851,4/27/2021,Tamil Nadu,India,4/28/2021,1113502,13728,990919
281855,4/27/2021,Telangana,India,4/28/2021,419966,2150,345683
281872,4/27/2021,Tripura,India,4/28/2021,34862,396,33549
281887,4/27/2021,Unknown,India,4/28/2021,0,0,0
281898,4/27/2021,Uttar Pradesh,India,4/28/2021,1153097,11678,834961
281899,4/27/2021,Uttarakhand,India,4/28/2021,162562,2309,117221
281927,4/27/2021,West Bengal,India,4/28/2021,776345,11082,664648
282141,4/28/2021,Andaman and Nicobar Islands,India,4/29/2021,5816,67,5606
282142,4/28/2021,Andhra Pradesh,India,4/29/2021,1069544,7871,954062
282159,4/28/2021,Arunachal Pradesh,India,4/29/2021,18062,58,17038
282160,4/28/2021,Assam,India,4/29/2021,246847,1255,222397
282182,4/28/2021,Bihar,India,4/29/2021,441375,2391,340236
282216,4/28/2021,Chandigarh,India,4/29/2021,41122,457,34359
282223,4/28/2021,Chhattisgarh,India,4/29/2021,697902,8061,570995
282242,4/28/2021,Dadra and Nagar Haveli and Daman and Diu,India,4/29/2021,7067,4,5084
282246,4/28/2021,Delhi,India,4/29/2021,1098051,15377,979250
282282,4/28/2021,Goa,India,4/29/2021,85009,1110,65070
282298,4/28/2021,Gujarat,India,4/29/2021,538845,6830,398824
282304,4/28/2021,Haryana,India,4/29/2021,460198,4021,367317
282311,4/28/2021,Himachal Pradesh,India,4/29/2021,93889,1420,76371
282337,4/28/2021,Jammu and Kashmir,India,4/29/2021,169077,2227,142537
282340,4/28/2021,Jharkhand,India,4/29/2021,221489,2395,164278
282358,4/28/2021,Karnataka,India,4/29/2021,1439822,15036,1095883
282361,4/28/2021,Kerala,India,4/29/2021,1495377,5211,1223185
282386,4/28/2021,Ladakh,India,4/29/2021,13758,139,11937
282387,4/28/2021,Lakshadweep,India,4/29/2021,2401,1,1198
282407,4/28/2021,Madhya Pradesh,India,4/29/2021,538165,5424,439968
282413,4/28/2021,Maharashtra,India,4/29/2021,4473394,67214,3730729
282415,4/28/2021,Manipur,India,4/29/2021,31001,395,29376
282428,4/28/2021,Meghalaya,India,4/29/2021,16430,167,14788
282442,4/28/2021,Mizoram,India,4/29/2021,5880,13,4792
282454,4/28/2021,Nagaland,India,4/29/2021,13569,100,12516
282498,4/28/2021,Odisha,India,4/29/2021,428515,2017,375721
282532,4/28/2021,Puducherry,India,4/29/2021,56305,781,47080
282536,4/28/2021,Punjab,India,4/29/2021,358186,8772,295988
282546,4/28/2021,Rajasthan,India,4/29/2021,563577,3926,396279
282595,4/28/2021,Sikkim,India,4/29/2021,7577,143,6328
282616,4/28/2021,Tamil Nadu,India,4/29/2021,1130167,13826,1006033
282620,4/28/2021,Telangana,India,4/29/2021,427960,2208,349692
282637,4/28/2021,Tripura,India,4/29/2021,35028,396,33562
282652,4/28/2021,Unknown,India,4/29/2021,0,0,0
282663,4/28/2021,Uttar Pradesh,India,4/29/2021,1182848,11943,870864
282664,4/28/2021,Uttarakhand,India,4/29/2021,168616,2417,120816
282692,4/28/2021,West Bengal,India,4/29/2021,793552,11159,676581
282906,4/29/2021,Andaman and Nicobar Islands,India,4/30/2021,5875,67,5643
282907,4/29/2021,Andhra Pradesh,India,4/30/2021,1084336,7928,962250
282924,4/29/2021,Arunachal Pradesh,India,4/30/2021,18256,59,17085
282925,4/29/2021,Assam,India,4/30/2021,249926,1281,224194
282947,4/29/2021,Bihar,India,4/30/2021,454464,2480,351162
282981,4/29/2021,Chandigarh,India,4/30/2021,41923,465,34806
282988,4/29/2021,Chhattisgarh,India,4/30/2021,713706,8312,587484
283007,4/29/2021,Dadra and Nagar Haveli and Daman and Diu,India,4/30/2021,7334,4,5249
283011,4/29/2021,Delhi,India,4/30/2021,1122286,15772,1008537
283047,4/29/2021,Goa,India,4/30/2021,88028,1146,65984
283063,4/29/2021,Gujarat,India,4/30/2021,553172,7010,408368
283069,4/29/2021,Haryana,India,4/30/2021,474145,4118,376852
283076,4/29/2021,Himachal Pradesh,India,4/30/2021,96929,1460,77634
283102,4/29/2021,Jammu and Kashmir,India,4/30/2021,172551,2253,144154
283105,4/29/2021,Jharkhand,India,4/30/2021,227450,2540,169033
283123,4/29/2021,Karnataka,India,4/30/2021,1474846,15306,1110025
283126,4/29/2021,Kerala,India,4/30/2021,1533984,5259,1244301
283151,4/29/2021,Ladakh,India,4/30/2021,13866,140,12129
283152,4/29/2021,Lakshadweep,India,4/30/2021,2662,4,1382
283172,4/29/2021,Madhya Pradesh,India,4/30/2021,550927,5519,453331
283178,4/29/2021,Maharashtra,India,4/30/2021,4539553,67985,3799266
